Gene stable ID	Gene stable ID version	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	Gene name
ENSG00000241257	ENSG00000241257.1	109082894	109083081	3	RP11-397K18.1
ENSG00000241258	ENSG00000241258.2	65579591	65619555	7	CRCP
ENSG00000241261	ENSG00000241261.1	62077370	62077921	4	RPL17P19
ENSG00000241266	ENSG00000241266.2	31092352	31092630	15	RN7SL82P
ENSG00000241269	ENSG00000241269.1	5459458	5460398	7	AC093620.5
ENSG00000241273	ENSG00000241273.2	28632351	28632629	15	RN7SL238P
ENSG00000241278	ENSG00000241278.1	125567066	125628215	3	ENPP7P4
ENSG00000241280	ENSG00000241280.1	101679202	101716770	3	RP11-221J22.2
ENSG00000241281	ENSG00000241281.1	148347126	148347503	4	RP11-364M6.1
ENSG00000241282	ENSG00000241282.1	22882154	22882487	19	RPL34P33
ENSG00000241286	ENSG00000241286.2	111279342	111280191	12	RPL29P25
ENSG00000241287	ENSG00000241287.1	32627663	32630227	6	XXbac-BPG254F23.6
ENSG00000241288	ENSG00000241288.3	125546081	125607918	3	RP11-379B18.5
ENSG00000241291	ENSG00000241291.2	146035966	146036258	5	RN7SL791P
ENSG00000241293	ENSG00000241293.1	87100342	87101888	3	PPATP1
ENSG00000241294	ENSG00000241294.1	89475812	89476644	2	IGKV2-24
ENSG00000241295	ENSG00000241295.1	114403427	114406456	3	ZBTB20-AS2
ENSG00000241305	ENSG00000241305.1	98934068	98935110	3	ACTG1P13
ENSG00000241307	ENSG00000241307.1	155478406	155479006	3	RP11-674E16.1
ENSG00000241313	ENSG00000241313.2	149374807	149379151	3	WWTR1-AS1
ENSG00000241316	ENSG00000241316.2	67705121	67998137	3	RP11-81N13.1
ENSG00000241317	ENSG00000241317.1	81263829	81266037	10	RP11-342M3.1
ENSG00000241318	ENSG00000241318.3	92000223	92001150	1	RP11-47K11.2
ENSG00000241319	ENSG00000241319.1	81661389	81661956	3	SETP6
ENSG00000241322	ENSG00000241322.4	15468798	15522826	17	CDRT1
ENSG00000241324	ENSG00000241324.1	123977434	123989914	7	RP5-921G16.2
ENSG00000241326	ENSG00000241326.1	10043199	10044626	1	RP11-807G9.2
ENSG00000241328	ENSG00000241328.1	86531093	86546146	3	RP11-331K15.1
ENSG00000241333	ENSG00000241333.2	38065473	38065746	22	RN7SL385P
ENSG00000241334	ENSG00000241334.2	68511140	68511473	16	RPL35AP33
ENSG00000241336	ENSG00000241336.1	154958734	154960933	3	RP11-451G4.1
ENSG00000241341	ENSG00000241341.1	40712985	40713384	9	RP11-395E19.2
ENSG00000241343	ENSG00000241343.5	100645812	100651105	X	RPL36A
ENSG00000241344	ENSG00000241344.1	63114012	63114488	4	RPL21P47
ENSG00000241345	ENSG00000241345.1	123634676	123667713	7	RP4-630C24.3
ENSG00000241346	ENSG00000241346.1	125534925	125535129	3	RP11-379B18.3
ENSG00000241347	ENSG00000241347.2	161705598	161705889	1	RN7SL466P
ENSG00000241350	ENSG00000241350.1	76640868	76645170	7	PMS2P11
ENSG00000241351	ENSG00000241351.1	89326668	89327228	2	IGKV3-11
ENSG00000241352	ENSG00000241352.2	13003916	13004674	12	RP11-392P7.1
ENSG00000241353	ENSG00000241353.2	46917102	47012325	13	PPP1R2P4
ENSG00000241354	ENSG00000241354.2	61068864	61069251	14	RP11-1042B17.2
ENSG00000241356	ENSG00000241356.1	56587052	56587980	11	OR5G3
ENSG00000241357	ENSG00000241357.1	100032880	100034133	7	RP11-758P17.2
ENSG00000241358	ENSG00000241358.1	146109150	146134390	3	RP11-758I14.3
ENSG00000241359	ENSG00000241359.1	63409272	63535727	3	SYNPR-AS1
ENSG00000241360	ENSG00000241360.1	38054734	38062941	22	PDXP
ENSG00000241361	ENSG00000241361.4	108815565	108918572	1	SLC25A24P1
ENSG00000241362	ENSG00000241362.2	90231168	90231474	15	RPL36AP43
ENSG00000241367	ENSG00000241367.1	82368323	82369430	3	RPL7AP23
ENSG00000241369	ENSG00000241369.1	162845711	163079351	3	CT64
ENSG00000241370	ENSG00000241370.1	30312908	30314661	6	RPP21
ENSG00000241383	ENSG00000241383.1	168720862	168723254	3	RP11-152C17.1
ENSG00000241385	ENSG00000241385.1	110911475	110911991	8	RP11-25D10.1
ENSG00000241388	ENSG00000241388.3	121406416	121418768	12	HNF1A-AS1
ENSG00000241391	ENSG00000241391.2	149612488	149612780	6	RN7SL234P
ENSG00000241392	ENSG00000241392.2	132641417	132641698	4	RN7SL205P
ENSG00000241395	ENSG00000241395.2	211965455	211965748	1	RN7SL344P
ENSG00000241397	ENSG00000241397.1	116271320	116287111	3	LINC00903
ENSG00000241399	ENSG00000241399.2	160625364	160654753	2	CD302
ENSG00000241400	ENSG00000241400.1	140977260	140977621	3	RP11-764I5.1
ENSG00000241404	ENSG00000241404.2	32132360	32136058	6	EGFL8
ENSG00000241406	ENSG00000241406.2	42381813	42382108	13	RN7SL515P
ENSG00000241409	ENSG00000241409.1	233624856	233632659	2	AC064852.4
ENSG00000241411	ENSG00000241411.1	135873414	135874044	4	RP11-192C21.1
ENSG00000241413	ENSG00000241413.2	110304021	110304314	12	RN7SL441P
ENSG00000241416	ENSG00000241416.1	170213416	170214425	3	KRT8P13
ENSG00000241418	ENSG00000241418.1	130929685	130930195	X	RP11-512H23.2
ENSG00000241420	ENSG00000241420.2	33085412	33085702	7	RN7SL505P
ENSG00000241423	ENSG00000241423.2	58638161	58638648	12	RPL21P103
ENSG00000241429	ENSG00000241429.1	138543905	138545171	3	EEF1A1P25
ENSG00000241431	ENSG00000241431.1	57500944	57501346	8	RP11-17A4.1
ENSG00000241434	ENSG00000241434.1	53999141	53999291	19	CTD-2224J9.4
ENSG00000241438	ENSG00000241438.1	135874391	135874838	3	TDGF1P6
ENSG00000241439	ENSG00000241439.1	125677399	125677660	3	RP11-666A20.3
ENSG00000241449	ENSG00000241449.1	149737610	149773744	7	RP11-545G3.1
ENSG00000241451	ENSG00000241451.2	22875163	22875403	12	RPS27P22
ENSG00000241456	ENSG00000241456.1	151124769	151136210	7	RP4-555L14.4
ENSG00000241457	ENSG00000241457.1	146307389	146308112	3	PLSCR5-AS1
ENSG00000241458	ENSG00000241458.1	137809433	137810050	5	RPL7P19
ENSG00000241459	ENSG00000241459.2	32686547	32686825	15	RN7SL185P
ENSG00000241461	ENSG00000241461.2	49120666	49120963	3	RN7SL182P
ENSG00000241462	ENSG00000241462.1	56975137	56977053	17	RP11-579O24.1
ENSG00000241464	ENSG00000241464.3	18396153	18396305	19	RPL39P38
ENSG00000241465	ENSG00000241465.2	49216659	49223943	X	GAGE12I
ENSG00000241468	ENSG00000241468.3	99046098	99063954	7	ATP5J2
ENSG00000241469	ENSG00000241469.3	107559075	107600847	3	LINC00635
ENSG00000241472	ENSG00000241472.2	62246540	62355005	3	PTPRG-AS1
ENSG00000241473	ENSG00000241473.1	180538332	180539400	3	RP11-259P15.3
ENSG00000241475	ENSG00000241475.1	234796017	234802850	1	RP4-781K5.5
ENSG00000241476	ENSG00000241476.3	52725946	52736239	X	SSX2
ENSG00000241478	ENSG00000241478.1	137599137	137601079	3	HSPA8P9
ENSG00000241479	ENSG00000241479.1	169165655	169194840	3	RP11-641D5.2
ENSG00000241481	ENSG00000241481.2	98086678	98100408	2	AC159540.2
ENSG00000241484	ENSG00000241484.5	45098355	45258665	22	ARHGAP8
ENSG00000241487	ENSG00000241487.2	73507329	73507622	14	RN7SL586P
ENSG00000241489	ENSG00000241489.3	148564074	148615470	X	IDS
ENSG00000241490	ENSG00000241490.1	113933160	113955051	3	RP11-553L6.2
ENSG00000241493	ENSG00000241493.1	128309141	128309946	7	RP11-274B21.5
ENSG00000241494	ENSG00000241494.1	102144280	102144717	14	RP11-796G6.1
ENSG00000241499	ENSG00000241499.1	93710356	93710669	14	RP11-85G20.2
ENSG00000241500	ENSG00000241500.2	82969419	82969698	15	RN7SL256P
ENSG00000241505	ENSG00000241505.1	190449509	190463427	1	RP11-161I10.1
ENSG00000241506	ENSG00000241506.1	68684856	68686175	3	PSMC1P1
ENSG00000241511	ENSG00000241511.1	29974900	29975295	8	RPS15AP24
ENSG00000241520	ENSG00000241520.1	217347755	217351919	2	AC098820.4
ENSG00000241524	ENSG00000241524.2	61058800	61059063	2	RN7SL632P
ENSG00000241525	ENSG00000241525.3	254326	263814	17	AC108004.3
ENSG00000241526	ENSG00000241526.1	141443267	141443368	3	RP11-144C9.1
ENSG00000241527	ENSG00000241527.1	19019077	19022077	22	CA15P1
ENSG00000241528	ENSG00000241528.1	30770930	30773862	22	RP1-130H16.16
ENSG00000241529	ENSG00000241529.2	113351551	113351827	3	RN7SL767P
ENSG00000241532	ENSG00000241532.1	75702712	75703924	3	AGGF1P3
ENSG00000241535	ENSG00000241535.1	88144558	88145118	3	CBX5P1
ENSG00000241536	ENSG00000241536.1	39485380	39485866	9	RP11-381G8.1
ENSG00000241537	ENSG00000241537.1	72821690	72822622	3	RP11-624D20.1
ENSG00000241539	ENSG00000241539.1	6963709	6964144	7	RP11-740N7.4
ENSG00000241542	ENSG00000241542.2	68172671	68172972	14	RN7SL369P
ENSG00000241544	ENSG00000241544.1	156799630	156806336	3	RP11-6F2.5
ENSG00000241546	ENSG00000241546.1	119760037	119760384	3	RP11-767L7.2
ENSG00000241547	ENSG00000241547.1	27651820	27652287	1	RP11-4K3__A.5
ENSG00000241549	ENSG00000241549.4	26839263	26924333	6	GUSBP2
ENSG00000241550	ENSG00000241550.2	81116841	81117135	8	RN7SL41P
ENSG00000241552	ENSG00000241552.2	18547421	18547712	5	RN7SL58P
ENSG00000241553	ENSG00000241553.8	9834179	9849410	3	ARPC4
ENSG00000241556	ENSG00000241556.1	95861173	95861637	12	RP11-490G8.1
ENSG00000241560	ENSG00000241560.1	114070658	114107825	3	ZBTB20-AS1
ENSG00000241562	ENSG00000241562.2	100091587	100092322	15	RPL7P5
ENSG00000241563	ENSG00000241563.2	10509776	10511959	1	CORT
ENSG00000241566	ENSG00000241566.1	90043607	90044439	2	IGKV2D-24
ENSG00000241568	ENSG00000241568.2	35049268	35049558	9	RN7SL338P
ENSG00000241570	ENSG00000241570.4	142681796	142720401	3	RP11-372E1.6
ENSG00000241571	ENSG00000241571.2	46998213	46999491	9	ATP5A1P7
ENSG00000241572	ENSG00000241572.1	64084949	64086798	3	PRICKLE2-AS1
ENSG00000241573	ENSG00000241573.1	128736081	128736789	7	RP11-286H14.1
ENSG00000241577	ENSG00000241577.1	50092000	50143258	10	RP11-523O18.7
ENSG00000241582	ENSG00000241582.1	35163376	35163850	14	RP11-434O22.2
ENSG00000241587	ENSG00000241587.2	66374279	66374574	3	RN7SL482P
ENSG00000241588	ENSG00000241588.2	100331397	100331649	15	RN7SL484P
ENSG00000241590	ENSG00000241590.1	119175769	119176316	12	RPL17P37
ENSG00000241592	ENSG00000241592.1	142679214	142679385	3	RP11-372E1.7
ENSG00000241593	ENSG00000241593.1	81295730	81346496	3	RP11-520D19.2
ENSG00000241595	ENSG00000241595.1	39405939	39406904	17	KRTAP9-4
ENSG00000241596	ENSG00000241596.1	115377380	115380126	3	RP11-326J18.1
ENSG00000241597	ENSG00000241597.2	98290098	98290676	5	CTD-2007H13.1
ENSG00000241598	ENSG00000241598.4	1642188	1643368	11	KRTAP5-4
ENSG00000241599	ENSG00000241599.1	160446	161525	1	RP11-34P13.9
ENSG00000241604	ENSG00000241604.2	29723999	29724292	19	RN7SL340P
ENSG00000241607	ENSG00000241607.1	37300776	37301321	X	RP11-357K9.2
ENSG00000241612	ENSG00000241612.1	19815372	19815854	4	RP13-585F24.1
ENSG00000241613	ENSG00000241613.2	53832212	53832505	13	RN7SL618P
ENSG00000241621	ENSG00000241621.1	30653339	30663315	10	GOLGA2P6
ENSG00000241622	ENSG00000241622.1	75707685	75708165	3	RARRES2P1
ENSG00000241625	ENSG00000241625.2	62718313	62718601	2	RN7SL18P
ENSG00000241627	ENSG00000241627.2	148703655	148705455	3	UBQLN4P1
ENSG00000241631	ENSG00000241631.2	29029526	29029793	17	RN7SL316P
ENSG00000241634	ENSG00000241634.1	108262214	108262722	3	RP11-381E24.1
ENSG00000241635	ENSG00000241635.3	234526291	234681956	2	UGT1A8
ENSG00000241636	ENSG00000241636.1	164388666	164403864	3	RP11-71H9.2
ENSG00000241640	ENSG00000241640.2	59341598	59342584	15	RP11-59H7.1
ENSG00000241641	ENSG00000241641.1	12175094	12175759	16	RPS23P6
ENSG00000241644	ENSG00000241644.2	30737601	30797218	7	INMT
ENSG00000241648	ENSG00000241648.1	85849137	85877200	3	CADM2-AS2
ENSG00000241651	ENSG00000241651.3	128990169	128990767	4	RP11-214O14.1
ENSG00000241652	ENSG00000241652.2	174062794	174063087	4	RN7SL253P
ENSG00000241654	ENSG00000241654.1	9493219	9493799	17	RPL19P18
ENSG00000241656	ENSG00000241656.1	116030409	116030788	12	UBA52P7
ENSG00000241657	ENSG00000241657.1	142197570	142198069	7	TRBV11-2
ENSG00000241661	ENSG00000241661.1	139992552	139993139	7	PPP1R2P6
ENSG00000241665	ENSG00000241665.2	69818640	69818928	3	RN7SL418P
ENSG00000241666	ENSG00000241666.2	167596622	167599911	1	RP3-455J7.4
ENSG00000241667	ENSG00000241667.1	69640492	69642272	3	RP11-444P10.1
ENSG00000241668	ENSG00000241668.2	31053672	31054260	5	RPL19P11
ENSG00000241669	ENSG00000241669.1	167110584	167126307	3	RP11-576M8.2
ENSG00000241670	ENSG00000241670.2	228292	228775	1	AP006222.1
ENSG00000241671	ENSG00000241671.1	152846863	152847429	3	RP11-529G21.3
ENSG00000241673	ENSG00000241673.1	128936936	128937193	3	RPS27P12
ENSG00000241678	ENSG00000241678.1	6707122	6707600	11	RP11-732A19.1
ENSG00000241679	ENSG00000241679.2	142842204	142850735	3	RP11-80H8.4
ENSG00000241680	ENSG00000241680.1	110898793	110899167	12	RPL31P49
ENSG00000241684	ENSG00000241684.1	64670585	64997143	3	ADAMTS9-AS2
ENSG00000241685	ENSG00000241685.4	98923521	98985787	7	ARPC1A
ENSG00000241690	ENSG00000241690.3	2795614	2798712	20	TMEM239
ENSG00000241693	ENSG00000241693.2	38627726	38627999	22	RN7SL704P
ENSG00000241695	ENSG00000241695.1	145402359	145402879	3	GM2AP1
ENSG00000241696	ENSG00000241696.1	180131962	180140294	3	RP11-420J11.2
ENSG00000241697	ENSG00000241697.3	103204560	103339918	9	TMEFF1
ENSG00000241708	ENSG00000241708.2	8450235	8450526	17	RN7SL129P
ENSG00000241709	ENSG00000241709.2	73146901	73147201	7	RN7SL265P
ENSG00000241710	ENSG00000241710.2	42636017	42636316	12	RN7SL10P
ENSG00000241717	ENSG00000241717.1	17170993	17185367	22	VWFP1
ENSG00000241720	ENSG00000241720.2	110268442	110317874	1	RP4-735C1.4
ENSG00000241721	ENSG00000241721.1	52491791	52492096	20	SUMO1P1
ENSG00000241722	ENSG00000241722.2	112473010	112473329	4	RP11-255I10.1
ENSG00000241723	ENSG00000241723.1	157993598	157994210	3	RP11-113A11.1
ENSG00000241728	ENSG00000241728.1	45748827	45750104	21	AP001062.8
ENSG00000241732	ENSG00000241732.1	152557179	152559228	3	RP11-38P22.2
ENSG00000241735	ENSG00000241735.1	152133980	152140272	7	FABP5P3
ENSG00000241737	ENSG00000241737.2	7437166	7440175	8	FAM90A23P
ENSG00000241738	ENSG00000241738.1	101076136	101078086	3	ZNF90P1
ENSG00000241739	ENSG00000241739.1	31840598	31841077	5	CTD-2290C23.2
ENSG00000241741	ENSG00000241741.1	113709239	113710034	4	RPL7AP30
ENSG00000241743	ENSG00000241743.2	112859587	113181506	X	RP5-964N17.1
ENSG00000241744	ENSG00000241744.1	101621919	101622654	12	RP11-399D15.1
ENSG00000241745	ENSG00000241745.2	52615777	52616089	1	RN7SL788P
ENSG00000241746	ENSG00000241746.1	81177763	81178390	8	RP11-941H19.1
ENSG00000241749	ENSG00000241749.3	66151800	66220754	12	RPSAP52
ENSG00000241754	ENSG00000241754.1	102382007	102392757	3	RP11-280H21.1
ENSG00000241755	ENSG00000241755.1	89309479	89310012	2	IGKV1-9
ENSG00000241756	ENSG00000241756.2	38570643	38570939	7	RN7SL83P
ENSG00000241757	ENSG00000241757.2	98817706	98818001	14	RN7SL714P
ENSG00000241764	ENSG00000241764.3	107383262	107385026	7	AC002467.7
ENSG00000241765	ENSG00000241765.2	69816436	69816775	12	RP11-159A18.1
ENSG00000241767	ENSG00000241767.2	164431883	164549268	3	RP11-71H9.1
ENSG00000241769	ENSG00000241769.3	148609130	148622504	X	LINC00893
ENSG00000241770	ENSG00000241770.1	156881241	156886922	3	RP11-555M1.3
ENSG00000241772	ENSG00000241772.2	139326660	139332028	2	AC092620.2
ENSG00000241774	ENSG00000241774.2	69542866	69543134	15	RN7SL438P
ENSG00000241776	ENSG00000241776.1	84740832	84741742	3	RP11-651J20.1
ENSG00000241777	ENSG00000241777.1	108444287	108444383	3	RP11-148O7.2
ENSG00000241778	ENSG00000241778.1	75737752	75738081	7	AC005077.9
ENSG00000241781	ENSG00000241781.2	79186731	79186787	9	AL161626.1
ENSG00000241782	ENSG00000241782.1	77579768	77580241	11	RP11-91P24.1
ENSG00000241785	ENSG00000241785.2	54649415	54649694	12	RN7SL390P
ENSG00000241787	ENSG00000241787.1	106613199	106614565	3	MTND4P16
ENSG00000241788	ENSG00000241788.2	46791092	46791321	17	COX6B1P2
ENSG00000241789	ENSG00000241789.2	51906221	51906467	3	RN7SL504P
ENSG00000241790	ENSG00000241790.2	202486369	202488153	2	ENO1P4
ENSG00000241791	ENSG00000241791.2	46675365	46675650	2	RN7SL817P
ENSG00000241792	ENSG00000241792.1	147810962	147845020	3	RP11-501O2.1
ENSG00000241794	ENSG00000241794.1	153028589	153030013	1	SPRR2A
ENSG00000241804	ENSG00000241804.1	59521589	59522141	3	RP11-719N22.1
ENSG00000241807	ENSG00000241807.2	76077453	76077726	15	RN7SL319P
ENSG00000241808	ENSG00000241808.1	63384667	63385053	16	RPS15AP34
ENSG00000241809	ENSG00000241809.1	52199738	52200308	5	CTD-2207L17.1
ENSG00000241810	ENSG00000241810.1	152785067	152785340	3	HMGN2P13
ENSG00000241811	ENSG00000241811.2	25038946	25039235	8	RN7SL651P
ENSG00000241815	ENSG00000241815.1	96285201	96285947	3	RP11-124D9.1
ENSG00000241818	ENSG00000241818.1	32948285	32965266	15	RP11-1000B6.2
ENSG00000241821	ENSG00000241821.2	55263457	55263749	20	RN7SL170P
ENSG00000241825	ENSG00000241825.2	69078375	69080088	12	RPL7P42
ENSG00000241828	ENSG00000241828.2	8013033	8013360	12	RP11-277J24.1
ENSG00000241829	ENSG00000241829.1	34883162	34883625	5	RPL21P54
ENSG00000241832	ENSG00000241832.1	17737749	17747623	22	CECR3
ENSG00000241834	ENSG00000241834.2	41697580	41697857	8	RN7SL149P
ENSG00000241837	ENSG00000241837.2	35275757	35288284	21	ATP5O
ENSG00000241838	ENSG00000241838.2	16255355	16256477	22	LA16c-3G11.7
ENSG00000241839	ENSG00000241839.5	65134088	65160206	15	PLEKHO2
ENSG00000241840	ENSG00000241840.2	37981402	37981674	20	RN7SL194P
ENSG00000241846	ENSG00000241846.1	25562227	25562379	12	RP11-318G8.1
ENSG00000241847	ENSG00000241847.2	143811652	143812504	6	VDAC1P8
ENSG00000241850	ENSG00000241850.3	24340828	24347258	22	GSTTP1
ENSG00000241852	ENSG00000241852.5	22457114	22461663	8	C8orf58
ENSG00000241853	ENSG00000241853.1	89084731	89085119	4	RP11-147K6.1
ENSG00000241859	ENSG00000241859.2	15863536	16027704	Y	KALP
ENSG00000241860	ENSG00000241860.2	141474	173862	1	RP11-34P13.13
ENSG00000241861	ENSG00000241861.2	89096592	89097584	3	GAPDHP50
ENSG00000241866	ENSG00000241866.2	71412170	71412464	18	RN7SL401P
ENSG00000241868	ENSG00000241868.2	196124382	196124649	3	RN7SL434P
ENSG00000241869	ENSG00000241869.2	91399167	91399437	15	RN7SL363P
ENSG00000241870	ENSG00000241870.1	180492086	180492677	5	CTB-14A14.1
ENSG00000241874	ENSG00000241874.1	162204329	162204737	3	TOMM22P6
ENSG00000241877	ENSG00000241877.1	179207849	179208439	4	RP11-84H6.1
ENSG00000241878	ENSG00000241878.5	32014477	32058418	22	PISD
ENSG00000241879	ENSG00000241879.1	156695347	156695614	3	KLF3P2
ENSG00000241881	ENSG00000241881.1	141985579	141988698	7	U66059.58
ENSG00000241882	ENSG00000241882.1	168006341	168009016	3	RP11-637O11.2
ENSG00000241884	ENSG00000241884.2	67346724	67356783	3	RP11-85I21.1
ENSG00000241886	ENSG00000241886.1	30716324	30740049	X	RP11-242C19.2
ENSG00000241888	ENSG00000241888.2	125302470	125303778	5	RPSAP37
ENSG00000241889	ENSG00000241889.1	113604145	113604878	3	RP11-435F17.3
ENSG00000241890	ENSG00000241890.1	75680608	75681169	15	RPL13P4
ENSG00000241891	ENSG00000241891.1	82243360	82243957	14	RP11-226P1.1
ENSG00000241899	ENSG00000241899.1	141427858	141428674	3	TPT1P3
ENSG00000241905	ENSG00000241905.1	135678117	135678432	3	RP11-305O4.1
ENSG00000241907	ENSG00000241907.1	149401130	149401484	5	RPS20P4
ENSG00000241911	ENSG00000241911.1	142419212	142419752	7	TRBVB
ENSG00000241912	ENSG00000241912.1	153094620	153095351	3	RP11-292E2.2
ENSG00000241913	ENSG00000241913.1	57989558	57989727	17	RP5-1073F15.1
ENSG00000241917	ENSG00000241917.1	102329994	102330452	12	RP11-512N21.1
ENSG00000241921	ENSG00000241921.1	126019024	126064239	7	AC000370.2
ENSG00000241923	ENSG00000241923.2	141287394	141288015	4	RP11-425I13.1
ENSG00000241926	ENSG00000241926.1	141501115	141501859	7	RP5-1154E9.7
ENSG00000241929	ENSG00000241929.1	149179969	149182617	3	RP11-278L15.3
ENSG00000241932	ENSG00000241932.1	12975027	12975350	16	RP11-14K2.1
ENSG00000241933	ENSG00000241933.1	57678932	57682323	3	RP11-755B10.3
ENSG00000241935	ENSG00000241935.4	99344080	99372559	10	HOGA1
ENSG00000241939	ENSG00000241939.2	43356443	43356745	3	RN7SL517P
ENSG00000241941	ENSG00000241941.2	63052603	63053005	12	RPL32P26
ENSG00000241942	ENSG00000241942.2	72808226	72808565	8	RPS20P20
ENSG00000241943	ENSG00000241943.2	16598398	16598682	11	RN7SL188P
ENSG00000241945	ENSG00000241945.3	45527171	45551063	21	PWP2
ENSG00000241946	ENSG00000241946.1	180307675	180307835	3	RP11-496B10.1
ENSG00000241947	ENSG00000241947.1	149717432	149718477	3	HNRNPA1P24
ENSG00000241950	ENSG00000241950.1	33211608	33212049	11	RPL29P23
ENSG00000241954	ENSG00000241954.1	32779773	32781618	22	RP1-149A16.17
ENSG00000241956	ENSG00000241956.5	163723702	164598649	5	CTC-340A15.2
ENSG00000241959	ENSG00000241959.2	151161738	151162024	7	RN7SL76P
ENSG00000241961	ENSG00000241961.1	68318750	68319307	8	RP11-7F18.1
ENSG00000241962	ENSG00000241962.5	99757948	99939204	2	C2orf15
ENSG00000241963	ENSG00000241963.2	153728988	153729283	5	RN7SL655P
ENSG00000241964	ENSG00000241964.2	64147195	64147469	8	RN7SL135P
ENSG00000241965	ENSG00000241965.2	85058377	85058956	5	RPS2P25
ENSG00000241973	ENSG00000241973.6	21061979	21213705	22	PI4KA
ENSG00000241975	ENSG00000241975.1	89294785	89295102	1	TCEB1P19
ENSG00000241978	ENSG00000241978.5	112542769	112934792	9	AKAP2
ENSG00000241981	ENSG00000241981.2	103583768	103584230	4	AF224669.3
ENSG00000241983	ENSG00000241983.2	39859793	39860086	19	RN7SL566P
ENSG00000241984	ENSG00000241984.2	39625946	39627056	14	RPL7AP2
ENSG00000241985	ENSG00000241985.1	149366784	149367971	3	WWTR1-IT1
ENSG00000241990	ENSG00000241990.1	46449585	46453090	22	RP6-109B7.3
ENSG00000241991	ENSG00000241991.1	61857686	61858043	5	RP11-95I19.2
ENSG00000241992	ENSG00000241992.2	97048765	97049081	1	RN7SL831P
ENSG00000241993	ENSG00000241993.1	148413781	148413991	3	RPL38P1
ENSG00000241997	ENSG00000241997.2	56934580	56934872	8	RN7SL323P
ENSG00000242001	ENSG00000242001.1	125400149	125400297	3	GS1-388B5.1
ENSG00000242009	ENSG00000242009.1	81889698	81972012	3	RP11-359D24.1
ENSG00000242012	ENSG00000242012.1	182082935	182086044	3	RP11-338L18.1
ENSG00000242013	ENSG00000242013.4	49644470	49647166	X	USP27X
ENSG00000242014	ENSG00000242014.2	33508471	33508774	6	RN7SL26P
ENSG00000242017	ENSG00000242017.1	155761944	155762737	3	ALG1L15P
ENSG00000242019	ENSG00000242019.1	55235984	55248003	19	KIR3DL3
ENSG00000242020	ENSG00000242020.2	140858883	140859190	5	RN7SL68P
ENSG00000242021	ENSG00000242021.2	27061024	27194415	X	RP11-268G12.3
ENSG00000242028	ENSG00000242028.1	44088340	44095241	15	HYPK
ENSG00000242029	ENSG00000242029.1	109366954	109529708	3	RP11-457K10.1
