Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	FPKM	Gene name
10	101772692	101772772	0.0	MIR3059
11	4139364	4139446	0.0	MIR3060
11	52126746	52126836	0.0	MIR3061
11	68990574	68990678	0.0	MIR3062
11	95963292	95963383	0.0	MIR3063
11	106782693	106782759	0.0	MIR3064
11	120014767	120014853	0.0	MIR3065
12	17355392	17355474	0.0	MIR3066
12	81166151	81166234	0.0	MIR3067
12	87437679	87437757	0.0	MIR3068
12	105031077	105031141	0.0	MIR3069
12	109587943	109588031	0.0	MIR3070A
12	109588592	109588680	0.0	MIR3070B
12	109595318	109595397	0.0	MIR3071
12	109747878	109747960	0.0	MIR3072
12	112109250	112109309	0.0	MIR3073B
13	63301199	63301283	0.0	MIR3074-1
8	84208825	84208907	0.0	MIR3074-2
14	25534439	25534523	0.0	MIR3075
14	30572149	30572208	0.0	MIR3076
14	57798424	57798487	0.0	MIR3077
14	64591185	64591271	0.0	MIR3078
16	44558046	44558129	0.0	MIR3081
17	25831365	25831428	0.0	MIR3082
17	26948056	26948119	0.0	MIR3083
19	42280082	42280170	0.0	MIR3085
19	58911673	58911759	0.0	MIR3086
2	25442779	25442834	0.0	MIR3087
2	28733278	28733351	0.0	MIR3088
2	30721210	30721293	0.0	MIR3089
2	180257536	180257611	0.0	MIR3091
3	27584900	27584995	0.0	MIR3092
3	88215171	88215257	0.0	MIR3093
4	40993695	40993758	0.0	MIR3094
4	58441012	58441098	0.0	MIR3095
5	35021049	35021115	0.0	MIR3097
7	6803587	6803670	0.0	MIR3099
1	23272269	23272339	0.0	MIR30A
15	68337415	68337510	0.0	MIR30B
4	120769534	120769622	0.0	MIR30C-1
1	23291701	23291784	0.0	MIR30C-2
15	68341208	68341289	0.0	MIR30D
4	120772606	120772697	0.0	MIR30E
4	88910557	88910662	0.0	MIR31
7	19086828	19086892	0.0	MIR3100
7	27176006	27176093	0.0	MIR3101
7	100882306	100882409	0.0	MIR3102
7	128288369	128288435	0.0	MIR3103
7	141992179	141992241	0.0	MIR3104
8	16168757	16168838	0.0	MIR3106
8	23142573	23142662	0.0	MIR3107
8	108936860	108936938	0.0	MIR3108
9	69456944	69457031	0.0	MIR3109
X	38210441	38210520	0.0	MIR3110
X	134075316	134075397	0.0	MIR3112
4	56895229	56895298	0.0	MIR32
14	70443510	70443591	0.0	MIR320
X	53054255	53054349	0.0	MIR322
12	109712508	109712593	0.0	MIR323
11	70012043	70012131	0.0	MIR324
7	99552269	99552363	0.0	MIR326
8	105308364	105308460	0.0	MIR328
12	109713481	109713577	0.0	MIR329
15	82198122	82198190	0.0	MIR33
7	19181465	19181562	0.0	MIR330
10	93963768	93963863	0.0	MIR331
6	30741299	30741396	0.0	MIR335
12	109585789	109585885	0.0	MIR337
11	120014765	120014862	0.0	MIR338
5	139369650	139369745	0.0	MIR339
11	50069702	50069799	0.0	MIR340
12	109611500	109611595	0.0	MIR341
7	19386643	19386717	0.0	MIR343
7	61877770	61877864	0.0	MIR344
7	61940027	61940106	0.0	MIR344-2
7	61790519	61790581	0.0	MIR344B
7	61837311	61837402	0.0	MIR344C
7	61683124	61683192	0.0	MIR344D-1
7	61685272	61685351	0.0	MIR344D-2
7	61726249	61726328	0.0	MIR344D-3
7	61735537	61735602	0.0	MIR344E
7	62046181	62046248	0.0	MIR344F
7	61982289	61982359	0.0	MIR344G
7	61739350	61739409	0.0	MIR344H-1
7	62085223	62085310	0.0	MIR344I
12	108836973	108837068	0.0	MIR345
14	34894609	34894706	0.0	MIR346
4	10845500	10845630	0.0	MIR3471-1
1	191998554	191998634	0.0	MIR3473C
8	111016450	111016530	0.0	MIR3473D
5	31667231	31667340	0.0	MIR3473E
1	106546496	106546631	0.0	MIR3473F
2	126902250	126902385	0.0	MIR3473G
2	158638583	158638640	0.0	MIR3474
X	140310948	140311012	0.0	MIR3475
4	150068454	150068555	0.0	MIR34A
9	51103562	51103645	0.0	MIR34B
9	51103034	51103110	0.0	MIR34C
1	176772325	176772423	0.0	MIR350
X	53053255	53053353	0.0	MIR351
1	86351981	86352127	2.31481	MIR3535
12	109585813	109585873	0.0	MIR3544
17	25245551	25245638	0.0	MIR3547
7	30589380	30589437	0.0	MIR3569
7	3655962	3656047	0.0	MIR3572
X	7241982	7242046	0.0	MIR362
X	150547385	150547445	0.0	MIR3620
X	52741693	52741767	0.0	MIR363
16	13453840	13453926	0.0	MIR365-1
11	79726400	79726511	0.0	MIR365-2
3	127545733	127545807	0.0	MIR367
12	109743418	109743496	0.0	MIR369
12	109618258	109618336	0.0	MIR370
X	103573085	103573133	0.0	MIR374C
1	74900658	74900721	0.0	MIR375
12	109723781	109723848	0.0	MIR376A
12	109723458	109723539	0.0	MIR376B
12	109722718	109722803	0.0	MIR376C
12	109740510	109740577	0.0	MIR377
11	88352773	88352864	0.0	MIR378B
12	109709060	109709125	0.0	MIR379
12	109711803	109711863	0.0	MIR380
12	109726822	109726896	0.0	MIR381
12	109733771	109733846	0.0	MIR382
8	38252133	38252202	0.0	MIR383
X	105344282	105344369	0.0	MIR384
2	32712900	32712972	0.0	MIR3960
10	97423478	97423562	0.0	MIR3966
2	22654283	22654350	0.0	MIR3967
11	115447961	115448060	0.0	MIR3968
5	87595902	87595993	0.0	MIR3969
11	75551429	75551511	0.0	MIR3971
12	109743158	109743236	0.0	MIR409
12	109743715	109743795	0.0	MIR410
12	109710175	109710256	0.0	MIR411
12	109743289	109743368	0.0	MIR412
X	103572921	103572996	0.0	MIR421
11	77078064	77078172	0.0	MIR423
9	108568777	108568861	0.0	MIR425
4	156053905	156053987	0.0	MIR429
12	109590447	109590537	0.0	MIR431
12	109594956	109595030	0.0	MIR432
12	109591715	109591838	0.0	MIR433
12	109594506	109594599	0.0	MIR434
X	147158210	147158321	0.0	MIR448
13	113037534	113037624	0.0	MIR449A
13	113037419	113037498	0.0	MIR449B
13	113035983	113036091	0.0	MIR449C
X	53048154	53048244	0.0	MIR450-1
X	53048299	53048367	0.0	MIR450-2
X	53047997	53048078	0.0	MIR450B
11	78073170	78073241	0.0	MIR451B
X	72262224	72262308	0.0	MIR452
12	109735619	109735700	0.0	MIR453
4	63256851	63256932	0.0	MIR455
X	66799223	66799297	0.0	MIR463
X	66839052	66839125	0.0	MIR465
X	66829202	66829280	0.0	MIR465B-1
X	66835764	66835842	0.0	MIR465B-2
X	66825955	66826035	0.0	MIR465C-1
X	66832517	66832597	0.0	MIR465C-2
X	66822656	66822713	0.0	MIR465D
2	10507918	10507990	0.0	MIR466
2	10514595	10514674	0.0	MIR466G
13	17747473	17747593	0.0	MIR466I
2	10506006	10506094	0.0	MIR466P
2	10476346	10476418	0.0	MIR467A-1
2	10503273	10503355	0.0	MIR467A-10
2	10478798	10478880	0.0	MIR467A-2
2	10483678	10483760	0.0	MIR467A-3
2	10486135	10486217	0.0	MIR467A-4
2	10488599	10488681	0.0	MIR467A-5
2	10493510	10493592	0.0	MIR467A-7
2	10495980	10496062	0.0	MIR467A-8
2	10481248	10481320	0.0	MIR467B
2	10507630	10507714	0.0	MIR467D
11	69635400	69635519	0.0	MIR467F
6	81896599	81896676	0.0	MIR468
X	66813951	66814025	0.0	MIR470
X	66792595	66792661	0.0	MIR471
7	142654924	142654996	0.0	MIR483
16	14159626	14159692	0.0	MIR484
12	109734902	109734974	0.0	MIR485
8	23142555	23142682	0.0	MIR486
12	109727333	109727414	0.0	MIR487B
1	158505625	158505733	0.0	MIR488
6	3721897	3722003	0.0	MIR489
6	36421742	36421825	0.0	MIR490
4	88122040	88122125	0.0	MIR491
12	109580233	109580315	0.0	MIR493
12	109715318	109715402	0.0	MIR494
12	109718754	109718816	0.0	MIR495
19	16314892	16315004	0.0	MIR496B
11	70234717	70234800	0.0	MIR497
11	70234692	70234816	0.0	MIR497B
2	155622880	155622958	0.0	MIR499
X	7237683	7237774	0.0	MIR500
X	7241243	7241351	0.0	MIR501
X	53053984	53054054	0.0	MIR503
X	59097658	59097736	0.0	MIR504
19	6829886	6829944	0.0	MIR5046
X	60394403	60394492	0.0	MIR505
X	68010105	68010179	0.0	MIR509
5	77272757	77272838	0.0	MIR5098
11	60728663	60728726	0.0	MIR5100
12	75909103	75909185	0.0	MIR5101
1	34433121	34433199	0.0	MIR5103
10	7836381	7836474	0.0	MIR5104
4	44221195	44221267	0.0	MIR5106
18	60812076	60812163	0.0	MIR5107
10	61774737	61774821	0.0	MIR5108
2	14261003	14261081	0.0	MIR511
18	82720281	82720340	0.0	MIR5112
15	80940039	80940120	0.0	MIR5113
19	44303171	44303231	0.0	MIR5114
X	56587852	56587914	0.0	MIR5116
11	98262606	98262662	0.0	MIR5119
7	45126918	45126991	0.0	MIR5121
4	133369776	133369864	0.0	MIR5122
4	40850056	40850138	0.0	MIR5123
14	11282477	11282561	0.0	MIR5124B
1	84695839	84695915	0.0	MIR5126
18	81992010	81992080	0.0	MIR5127
2	37688201	37688284	0.0	MIR5128
2	45023100	45023177	0.0	MIR5129
14	102982549	102982632	0.0	MIR5130
14	45657961	45658053	0.0	MIR5131
X	74023528	74023598	0.0	MIR5132
9	62122518	62122594	0.0	MIR5133
17	24234527	24234604	0.0	MIR5134
12	76533134	76533212	0.0	MIR5135
19	8888699	8888774	0.0	MIR5136
X	7248402	7248497	0.0	MIR532
12	109728129	109728202	0.0	MIR539
12	109586080	109586146	0.0	MIR540
12	109742409	109742498	0.0	MIR541
X	53049403	53049487	0.0	MIR542
12	109717258	109717333	0.0	MIR543
10	126998440	126998560	0.0	MIR546
X	67988374	67988451	0.0	MIR547
3	29416823	29416920	0.0	MIR551B
10	81104614	81104673	0.0	MIR5615-1
10	81104616	81104675	0.0	MIR5615-2
4	149537863	149537922	0.0	MIR5616
X	20863126	20863182	0.0	MIR5617
9	7784390	7784440	0.0	MIR5618
5	104048003	104048063	0.0	MIR5619
7	7298891	7298946	0.0	MIR5620
11	115795824	115795886	0.0	MIR5621
2	152865067	152865126	0.0	MIR5622
19	58051167	58051236	0.0	MIR5623
13	93790777	93790837	0.0	MIR5624
5	30647936	30648015	0.0	MIR5625
9	70405694	70405753	0.0	MIR5626
12	44210313	44210373	0.0	MIR5627
16	43640655	43640737	0.0	MIR568
17	67026147	67026235	0.0	MIR5709
9	54708313	54708381	0.0	MIR5710
5	64970318	64970395	0.0	MIR574
13	109324744	109324824	0.0	MIR582
6	27936655	27936750	0.0	MIR592
14	63727189	63727267	0.0	MIR598
15	35660831	35660918	0.0	MIR599
15	103014910	103015001	0.0	MIR615
9	110281287	110281409	2.57897	MIR6236
9	9894431	9894521	0.0	MIR6237
7	53891761	53891889	0.0	MIR6238
14	117953743	117953847	0.0	MIR6239
5	114851948	114852064	0.0	MIR6240
14	118258634	118258736	0.0	MIR6241
9	52115623	52115739	0.0	MIR6244
2	67781043	67781140	0.0	MIR6335
2	42447439	42447568	0.0	MIR6336
2	65364296	65364400	0.0	MIR6337
11	72388756	72388864	0.0	MIR6338
2	130016292	130016408	0.0	MIR6339
2	173701030	173701148	0.0	MIR6340
1	12425986	12426106	0.0	MIR6341
1	29421488	29421612	0.0	MIR6342
1	76509560	76509643	0.0	MIR6343
1	82131916	82132019	0.0	MIR6344
1	93352158	93352285	0.0	MIR6345
1	168490643	168490762	0.0	MIR6348
1	39186896	39186992	0.0	MIR6349
1	47467021	47467125	0.0	MIR6350
1	73855477	73855575	0.0	MIR6351
1	77496653	77496768	0.0	MIR6352
1	84218849	84218961	0.0	MIR6353
18	59579630	59579735	0.0	MIR6355
18	68739400	68739501	0.0	MIR6356
18	70516786	70516889	0.0	MIR6357
18	76170552	76170652	0.0	MIR6358
18	88972030	88972110	0.0	MIR6359
18	23774864	23774989	0.0	MIR6360
18	32880573	32880673	0.0	MIR6361
16	22605326	22605432	0.0	MIR6362
16	50727132	50727245	0.0	MIR6363
16	5215789	5215874	0.0	MIR6364
16	13471080	13471180	0.0	MIR6365
16	18165089	18165170	0.0	MIR6366
16	91527443	91527544	0.0	MIR6367
13	28710781	28710873	0.0	MIR6368
13	58313044	58313149	0.0	MIR6369
6	19555342	19555461	0.0	MIR6370
11	26202240	26202348	0.0	MIR6372
6	102794384	102794485	0.0	MIR6373
6	83400996	83401102	5.915769999999999	MIR6374
6	85790140	85790234	0.0	MIR6375
6	88104128	88104258	0.0	MIR6376
3	34922545	34922651	0.0	MIR6378
3	137783535	137783615	0.0	MIR6380
3	142623860	142623946	0.0	MIR6381
X	106309826	106309935	0.0	MIR6382
X	136183245	136183360	0.0	MIR6383
X	52378121	52378181	0.0	MIR6384
9	58221150	58221254	0.0	MIR6385
9	92267258	92267361	28.9488	MIR6386
12	15800994	15801101	0.0	MIR6387
12	115695720	115695794	0.0	MIR6388
7	57581061	57581162	0.0	MIR6389
14	105623642	105623770	0.0	MIR6390
14	118592369	118592472	0.0	MIR6391
15	84168270	84168377	0.0	MIR6392
15	87795850	87795943	0.0	MIR6393
7	96305667	96305765	0.0	MIR6394
8	34166622	34166712	0.0	MIR6395
8	122622265	122622375	0.0	MIR6396
4	108087357	108087449	0.0	MIR6397
4	123616420	123616521	0.0	MIR6398
4	138163209	138163292	0.0	MIR6399
4	15942900	15942991	0.0	MIR6400
7	139779018	139779126	0.0	MIR6401
4	91373284	91373363	0.0	MIR6402
4	134567723	134567851	0.0	MIR6403
7	143933115	143933208	0.0	MIR6404
19	44808406	44808529	0.0	MIR6405
11	68220892	68221011	0.0	MIR6406
19	53010656	53010756	0.0	MIR6407
10	60923023	60923113	0.0	MIR6408
10	76008926	76009017	0.0	MIR6409
10	78434799	78434902	0.0	MIR6410
10	104287269	104287376	0.0	MIR6411
10	122648339	122648435	0.0	MIR6412
10	20297581	20297688	0.0	MIR6413
5	41891342	41891423	0.0	MIR6414
5	92458557	92458656	0.0	MIR6415
7	64249983	64250099	0.0	MIR6416
5	52135902	52136017	0.0	MIR6417
5	137529480	137529594	11.2219	MIR6418
2	17563514	17563626	0.0	MIR6419
17	64440806	64440907	0.0	MIR6420
3	99199344	99199453	0.0	MIR6481
11	117077348	117077457	4.920730000000001	MIR6516
6	3721301	3721385	0.0	MIR653
7	25097066	25097175	0.0	MIR6537
12	26414901	26415010	0.0	MIR6538
14	67859636	67859745	0.0	MIR6539
12	109723218	109723301	0.0	MIR654
16	42303362	42303469	0.0	MIR6540
14	62865542	62865651	0.0	MIR6541
1	171064591	171064652	0.0	MIR6546
1	185242975	185243043	0.0	MIR664
12	109586314	109586407	0.0	MIR665
12	109717085	109717183	0.0	MIR666
12	109720006	109720097	0.0	MIR667
12	109734732	109734797	0.0	MIR668
2	10476853	10476949	0.0	MIR669A-1
2	10498911	10498997	0.0	MIR669A-10
2	10501339	10501425	0.0	MIR669A-11
2	10510164	10510260	0.0	MIR669A-2
2	10474433	10474541	0.0	MIR669A-3
2	10479315	10479401	0.0	MIR669A-4
2	10491566	10491652	0.0	MIR669A-8
2	10494028	10494114	0.0	MIR669A-9
2	10467790	10467886	0.0	MIR669B
2	10509296	10509404	0.0	MIR669C
2	10467495	10467613	0.0	MIR669E
2	10477150	10477272	0.0	MIR669G
2	10518155	10518279	0.0	MIR669H
2	10517604	10517730	0.0	MIR669I
2	10477910	10478030	0.0	MIR669J
2	10475300	10475426	0.0	MIR669K
2	10512790	10512887	0.0	MIR669M-1
2	10513434	10513531	0.0	MIR669M-2
2	10489116	10489202	0.0	MIR669P-1
2	10496497	10496583	0.0	MIR669P-2
2	94261300	94261399	0.0	MIR670
5	24592114	24592211	0.0	MIR671
19	55192678	55192734	0.0	MIR6715
X	104116175	104116274	0.0	MIR672
12	109571990	109572080	0.0	MIR673
2	117185127	117185226	0.0	MIR674
7	142577064	142577147	0.0	MIR675
X	100381097	100381185	0.0	MIR676
8	71631047	71631106	0.0	MIR6769B
10	128085286	128085363	0.0	MIR677
10	76207326	76207409	0.0	MIR678
12	109715577	109715650	0.0	MIR679
6	129691535	129691643	0.0	MIR680-1
X	144297790	144297899	0.0	MIR680-2
12	35194811	35194897	0.0	MIR680-3
12	69763835	69763944	0.0	MIR681
13	75645046	75645141	0.0	MIR682
13	50544626	50544734	0.0	MIR683-1
2	80628705	80628790	0.0	MIR684-1
4	11134097	11134182	0.0	MIR684-2
14	54616677	54616785	0.0	MIR686
14	73206763	73206851	0.0	MIR687
15	102671792	102671866	0.0	MIR688
1	34117359	34117431	0.0	MIR6896
1	36144252	36144313	0.0	MIR6897
1	36348682	36348758	0.0	MIR6898
1	64042438	64042501	0.0	MIR6899
16	28599935	28600043	0.0	MIR690
1	92464483	92464542	0.0	MIR6900
1	93274549	93274610	0.0	MIR6901
1	93346092	93346155	0.0	MIR6902
1	133726558	133726645	0.0	MIR6903
1	180587201	180587267	0.0	MIR6904
10	24910664	24910733	0.0	MIR6905
10	60126776	60126833	0.0	MIR6906
10	78408475	78408545	0.0	MIR6907
10	78445095	78445157	0.0	MIR6908
10	79531029	79531090	0.0	MIR6909
16	74341990	74342067	0.0	MIR691
10	79862587	79862652	0.0	MIR6910
10	80278164	80278232	0.0	MIR6911
10	80609260	80609329	0.0	MIR6912
10	81386347	81386412	0.0	MIR6913
10	128382838	128382906	0.0	MIR6914
10	128388832	128388900	0.0	MIR6915
10	128511968	128512030	0.0	MIR6916
10	128584437	128584497	0.0	MIR6917
11	4891345	4891402	0.0	MIR6918
11	50232245	50232306	0.0	MIR6919
17	6895229	6895337	0.0	MIR692-1
11	53409197	53409267	0.0	MIR6920
11	60200538	60200617	0.0	MIR6921
11	60202262	60202327	0.0	MIR6922
11	67099804	67099875	0.0	MIR6923
11	69882032	69882094	0.0	MIR6924
11	70705990	70706059	0.0	MIR6925
11	74868127	74868194	0.0	MIR6926
11	97677060	97677130	0.0	MIR6927
11	101030340	101030409	0.0	MIR6928
11	101419187	101419253	0.0	MIR6929
17	46231531	46231619	0.0	MIR693
11	102404920	102404987	0.0	MIR6930
11	102999848	102999921	0.0	MIR6931
11	107637722	107637779	0.0	MIR6932
11	118002270	118002350	0.0	MIR6933
11	119154076	119154137	0.0	MIR6934
11	120347350	120347413	0.0	MIR6935
11	120624823	120624876	0.0	MIR6936
12	28679325	28679389	0.0	MIR6937
12	85245923	85245985	0.0	MIR6938
12	112659277	112659351	0.0	MIR6939
18	66219264	66219333	0.0	MIR694
12	112733322	112733391	0.0	MIR6940
12	112920483	112920541	0.0	MIR6941
13	21396578	21396638	0.0	MIR6942
13	55453106	55453171	0.0	MIR6943
13	55477681	55477776	0.0	MIR6944
13	55507625	55507692	0.0	MIR6945
14	20690635	20690703	0.0	MIR6946
14	29988888	29988952	0.0	MIR6947
14	54643049	54643110	0.0	MIR6948
14	56082401	56082468	0.0	MIR6949
2	155356817	155356925	0.0	MIR695
14	69692248	69692320	0.0	MIR6950
15	38490473	38490547	0.0	MIR6951
15	76064828	76064888	0.0	MIR6952
15	76248191	76248258	0.0	MIR6953
15	76433214	76433273	0.0	MIR6954
15	78891840	78891913	0.0	MIR6955
15	79002223	79002284	0.0	MIR6956
15	80646073	80646136	0.0	MIR6957
15	89185465	89185537	0.0	MIR6958
15	89305658	89305732	0.0	MIR6959
15	99080805	99080865	0.0	MIR6960
15	100649163	100649229	0.0	MIR6961
15	101193869	101193931	0.0	MIR6962
15	103350455	103350525	0.0	MIR6963
16	97877233	97877291	0.0	MIR6964
17	24240884	24240947	0.0	MIR6965
17	25780808	25780879	0.0	MIR6966
17	26935472	26935539	0.0	MIR6968
17	28558441	28558501	0.0	MIR6969
4	124731694	124731802	0.0	MIR697
17	34845101	34845167	0.0	MIR6970
17	34841809	34841871	0.0	MIR6971
17	34857569	34857632	0.0	MIR6972
17	35194972	35195049	0.0	MIR6973A
2	131040319	131040398	0.0	MIR6973B
17	35204475	35204557	0.0	MIR6974
17	35244075	35244135	0.0	MIR6975
17	46553827	46553889	0.0	MIR6976
17	56418846	56418909	0.0	MIR6977
17	57217172	57217228	0.0	MIR6978
18	37854605	37854660	0.0	MIR6979
4	124743781	124743889	0.0	MIR698
18	37990887	37990945	0.0	MIR6980
18	37974503	37974617	0.0	MIR6981
18	60958073	60958140	0.0	MIR6982
18	61117468	61117531	0.0	MIR6983
19	3288920	3288983	0.0	MIR6984
19	4263818	4263878	0.0	MIR6985
19	4623898	4623955	0.0	MIR6986
19	5679004	5679076	0.0	MIR6987
19	6051334	6051392	0.0	MIR6988
19	6346480	6346544	0.0	MIR6989
19	6914196	6914286	0.0	MIR6990
19	7422573	7422642	0.0	MIR6991
19	8742971	8743079	0.0	MIR6992
19	10191375	10191439	0.0	MIR6993
19	11923728	11923800	0.0	MIR6994
19	47273519	47273589	0.0	MIR6995
2	26470059	26470119	0.0	MIR6996
2	29995950	29996020	0.0	MIR6997
2	31612421	31612484	0.0	MIR6998
2	91944870	91944930	0.0	MIR6999
13	58392779	58392886	5.55348	MIR7-1
7	78888277	78888373	0.0	MIR7-2
4	135416555	135416633	0.0	MIR700
2	92387384	92387446	0.0	MIR7000
2	93421929	93422007	0.0	MIR7001
2	114150516	114150570	0.0	MIR7002
2	163068090	163068155	0.0	MIR7003
2	168640696	168640759	0.0	MIR7004
2	180179755	180179823	0.0	MIR7005
2	181587900	181587968	0.0	MIR7006
3	20222290	20222359	0.0	MIR7007
3	31038966	31039028	0.0	MIR7008
3	36475461	36475524	0.0	MIR7009
5	111004144	111004252	0.0	MIR701
3	82106247	82106309	0.0	MIR7010
3	88440879	88440951	0.0	MIR7011
3	90270149	90270212	0.0	MIR7012
3	95004168	95004239	0.0	MIR7013
3	95734911	95734973	0.0	MIR7014
4	120973259	120973322	0.0	MIR7015
4	129684500	129684571	0.0	MIR7016
4	133195655	133195716	0.0	MIR7017
4	137538286	137538370	0.0	MIR7018
4	138316132	138316200	0.0	MIR7019
5	136991433	136991541	0.0	MIR702
4	139644042	139644111	0.0	MIR7020
4	143136100	143136162	0.0	MIR7021
4	148146936	148146996	0.0	MIR7022
4	149655504	149655567	0.0	MIR7023
5	33898910	33898971	0.0	MIR7024
5	75176831	75176904	0.0	MIR7025
5	110666075	110666141	0.0	MIR7026
5	114404468	114404539	0.0	MIR7027
5	114719515	114719578	0.0	MIR7028
5	115580949	115581009	0.0	MIR7029
5	98475556	98475664	0.0	MIR703
5	115645573	115645632	0.0	MIR7030
5	121819209	121819273	0.0	MIR7031
5	123996852	123996930	0.0	MIR7032
5	135383730	135383810	0.0	MIR7033
5	135735806	135735889	0.0	MIR7034
5	136105522	136105603	0.0	MIR7035
5	137296624	137296688	0.0	MIR7036
5	34574151	34574213	0.0	MIR7036B
5	139767879	139767943	0.0	MIR7037
5	140427339	140427409	0.0	MIR7038
5	144896732	144896816	0.0	MIR7039
6	47803576	47803652	0.0	MIR704
6	83049711	83049773	0.0	MIR7040
6	94606364	94606415	0.0	MIR7041
6	113707208	113707265	0.0	MIR7042
6	116645978	116646047	0.0	MIR7043
6	118085192	118085263	0.0	MIR7044
6	125097024	125097086	0.0	MIR7045
7	24970010	24970075	0.0	MIR7046
7	24987604	24987667	0.0	MIR7047
7	25217668	25217725	0.0	MIR7048
7	28560925	28560984	0.0	MIR7049
6	85336292	85336373	0.0	MIR705
7	31040258	31040317	0.0	MIR7050
7	43457497	43457569	0.0	MIR7051
7	44470347	44470411	0.0	MIR7052
7	44538106	44538178	0.0	MIR7053
7	45012426	45012487	0.0	MIR7054
7	45173303	45173361	0.0	MIR7055
7	47083166	47083224	0.0	MIR7056
7	66381667	66381724	0.0	MIR7057
7	126367971	126368045	0.0	MIR7058
7	126579474	126579532	0.0	MIR7059
6	120034228	120034311	0.0	MIR706
7	127489251	127489387	0.0	MIR7060
7	130908268	130908335	0.0	MIR7061
7	139986809	139986874	0.0	MIR7062
7	141620701	141620791	0.0	MIR7063
7	143570671	143570759	0.0	MIR7064
8	13136072	13136132	0.0	MIR7065
8	70102524	70102586	0.0	MIR7066
8	70895508	70895570	0.0	MIR7067
8	72470016	72470089	0.0	MIR7068
8	84867947	84868008	0.0	MIR7069
7	44849699	44849771	0.0	MIR707
8	85062086	85062171	47.071999999999996	MIR7070
8	88138206	88138274	0.0	MIR7071
8	94505046	94505105	0.0	MIR7072
8	95753151	95753214	0.0	MIR7073
8	105951637	105951699	0.0	MIR7074
8	107096025	107096106	0.0	MIR7075
8	111689601	111689674	0.0	MIR7076
8	117453023	117453079	0.0	MIR7077
8	117459265	117459328	0.0	MIR7078
8	123104975	123105043	0.0	MIR7079
7	96249424	96249532	0.0	MIR708
8	123130106	123130172	0.0	MIR7080
9	20914090	20914164	0.0	MIR7081
9	21075497	21075588	0.0	MIR7082
9	21809941	21810000	0.0	MIR7083
9	22113944	22114013	0.0	MIR7084
9	44400423	44400488	0.0	MIR7085
9	45266643	45266707	0.0	MIR7086
9	45939521	45939590	0.0	MIR7087
9	108081498	108081583	0.0	MIR7088
9	109889643	109889710	0.0	MIR7089
8	84086099	84086186	0.0	MIR709
9	120955086	120955147	0.0	MIR7090
X	74274027	74274105	0.0	MIR7091
X	74317362	74317429	0.0	MIR7092
X	134757631	134757731	0.0	MIR7093
12	114469407	114469466	0.0	MIR7094-1
12	114513635	114513694	0.0	MIR7094-2
8	64514332	64514441	0.0	MIR710
9	108969922	108970003	0.0	MIR711
11	70438255	70438318	0.0	MIR7115
15	27571494	27571558	0.0	MIR7117
15	89162848	89162908	0.0	MIR7118
4	126559860	126559918	0.0	MIR7119
13	62760739	62760846	0.0	MIR713
X	52422407	52422515	0.0	MIR717
X	74023849	74023936	0.0	MIR718
14	60228806	60228915	10.6897	MIR719
5	136375716	136375803	0.0	MIR721
14	24088877	24088930	0.0	MIR7210
10	94586137	94586199	0.0	MIR7211
15	25948227	25948287	0.0	MIR7212
15	79998970	79999026	0.0	MIR7213
17	27317035	27317095	0.0	MIR7214
10	62682508	62682558	0.0	MIR7215
